invoice#,date,country,product_id,shop,gender,size_us,size_europe,size_uk,unit_price,discount,year,month,sale_price
61081,24-04-2016,Germany,2165,GER2,Male,8.5,41-42,8,159.00,0%,2016,4,159.00
61082,24-04-2016,Canada,2170,CAN7,Female,10.5,41,8.5,139.00,30%,2016,4,97.30
61083,24-04-2016,United Kingdom,2224,UK2,Female,6.5,37,4.5,179.00,0%,2016,4,179.00
61084,24-04-2016,Canada,2151,CAN6,Male,11,44,10.5,159.00,0%,2016,4,159.00
61084,24-04-2016,Canada,2168,CAN6,Male,9.5,42-43,9,139.00,0%,2016,4,139.00
61085,24-04-2016,Canada,2161,CAN5,Male,8,41,7.5,129.00,0%,2016,4,129.00
61085,24-04-2016,Canada,2158,CAN6,Female,7.5,38,5.5,159.00,0%,2016,4,159.00
61086,24-04-2016,United States,2180,US13,Male,10,43,9.5,139.00,50%,2016,4,69.50
61087,24-04-2016,Canada,2187,CAN2,Male,8.5,41-42,8,179.00,50%,2016,4,89.50
61088,24-04-2016,Canada,2221,CAN2,Male,7,40,6.5,159.00,0%,2016,4,159.00
61089,24-04-2016,Canada,2226,CAN7,Male,10,43,9.5,129.00,20%,2016,4,103.20
61090,24-04-2016,United States,2178,US4,Female,8.5,39,6.5,189.00,10%,2016,4,170.10
61091,24-04-2016,Canada,2154,CAN6,Female,9,39-40,7,129.00,0%,2016,4,129.00
61092,24-04-2016,United States,2187,US14,Male,10,43,9.5,129.00,0%,2016,4,129.00
61093,24-04-2016,Canada,2206,CAN6,Male,10.5,43-44,10,129.00,0%,2016,4,129.00
61094,24-04-2016,United States,2202,US15,Female,8,38-39,6,199.00,0%,2016,4,199.00
61095,25-04-2016,United States,2193,US13,Male,9.5,42-43,9,189.00,0%,2016,4,189.00
61096,25-04-2016,United Kingdom,2207,UK3,Male,9.5,42-43,9,159.00,0%,2016,4,159.00
61097,25-04-2016,United Kingdom,2199,UK5,Male,9.5,42-43,9,139.00,0%,2016,4,139.00
61098,25-04-2016,United States,2207,US7,Male,10,43,9.5,199.00,30%,2016,4,139.30
61099,25-04-2016,United States,2232,US2,Male,9.5,42-43,9,139.00,0%,2016,4,139.00
61100,25-04-2016,Canada,2191,CAN2,Male,9.5,42-43,9,199.00,0%,2016,4,199.00
61101,25-04-2016,Germany,2171,GER3,Male,11,44,10.5,189.00,50%,2016,4,94.50
61102,25-04-2016,United States,2212,US11,Male,9.5,42-43,9,159.00,0%,2016,4,159.00
61103,25-04-2016,Canada,2203,CAN6,Male,10.5,43-44,10,179.00,30%,2016,4,125.30
61103,25-04-2016,Canada,2161,CAN5,Male,8,41,7.5,129.00,0%,2016,4,129.00
61104,25-04-2016,United States,2210,US11,Female,7.5,38,5.5,199.00,50%,2016,4,99.50
61105,25-04-2016,Germany,2208,GER1,Male,11,44,10.5,199.00,30%,2016,4,139.30
61106,25-04-2016,United States,2200,US13,Female,6,36-37,4,169.00,10%,2016,4,152.10
61107,25-04-2016,United States,2196,US4,Female,8,38-39,6,129.00,20%,2016,4,103.20
61108,25-04-2016,Canada,2190,CAN6,Male,11,44,10.5,149.00,0%,2016,4,149.00
61109,25-04-2016,United States,2186,US9,Female,8.5,39,6.5,169.00,50%,2016,4,84.50
61110,25-04-2016,Germany,2193,GER3,Male,10.5,43-44,10,129.00,0%,2016,4,129.00
61111,25-04-2016,United Kingdom,2224,UK3,Male,8.5,41-42,8,129.00,50%,2016,4,64.50
61112,25-04-2016,Canada,2202,CAN3,Male,11,44,10.5,159.00,50%,2016,4,79.50
61113,25-04-2016,Canada,2176,CAN7,Male,8,41,7.5,189.00,0%,2016,4,189.00
61113,25-04-2016,Canada,2205,CAN7,Male,8.5,41-42,8,159.00,0%,2016,4,159.00
61114,25-04-2016,Germany,2150,GER2,Male,9.5,42-43,9,179.00,0%,2016,4,179.00
61115,26-04-2016,Germany,2202,GER2,Female,8.5,39,6.5,169.00,50%,2016,4,84.50
61116,26-04-2016,United States,2183,US15,Male,15,48,14.5,189.00,0%,2016,4,189.00
61117,26-04-2016,United Kingdom,2178,UK2,Male,11,44,10.5,139.00,20%,2016,4,111.20
61118,26-04-2016,United States,2180,US2,Female,7.5,38,5.5,169.00,20%,2016,4,135.20
61119,26-04-2016,United States,2186,US14,Male,11,44,10.5,149.00,50%,2016,4,74.50
61120,26-04-2016,United States,2162,US13,Female,9.5,40,7.5,139.00,10%,2016,4,125.10
61121,26-04-2016,Germany,2170,GER3,Male,10,43,9.5,129.00,0%,2016,4,129.00
61122,26-04-2016,Germany,2203,GER3,Male,7.5,40-41,7,189.00,0%,2016,4,189.00
61123,26-04-2016,Germany,2231,GER1,Female,8,38-39,6,199.00,0%,2016,4,199.00
61124,26-04-2016,Germany,2164,GER3,Male,9.5,42-43,9,149.00,0%,2016,4,149.00
61125,26-04-2016,United States,2151,US12,Female,8,38-39,6,169.00,30%,2016,4,118.30
61126,26-04-2016,Canada,2160,CAN7,Female,6.5,37,4.5,139.00,10%,2016,4,125.10
61127,26-04-2016,Germany,2202,GER1,Male,14,47,13.5,199.00,20%,2016,4,159.20
61128,26-04-2016,United States,2191,US14,Male,6.5,39,6,179.00,10%,2016,4,161.10
61129,26-04-2016,United Kingdom,2185,UK3,Female,9.5,40,7.5,159.00,30%,2016,4,111.30
61130,26-04-2016,Canada,2192,CAN2,Female,9,39-40,7,149.00,10%,2016,4,134.10
61131,26-04-2016,United Kingdom,2183,UK5,Male,9.5,42-43,9,169.00,50%,2016,4,84.50
61132,26-04-2016,Canada,2220,CAN7,Male,8.5,41-42,8,129.00,0%,2016,4,129.00
61132,26-04-2016,Canada,2176,CAN7,Male,8,41,7.5,189.00,0%,2016,4,189.00
61132,26-04-2016,Canada,2205,CAN7,Male,8.5,41-42,8,159.00,0%,2016,4,159.00
61133,27-04-2016,Germany,2223,GER1,Male,10,43,9.5,199.00,0%,2016,4,199.00
61134,27-04-2016,Canada,2185,CAN7,Female,8.5,39,6.5,199.00,0%,2016,4,199.00
61135,27-04-2016,Germany,2213,GER1,Female,9,39-40,7,179.00,20%,2016,4,143.20
61136,27-04-2016,United States,2214,US13,Female,9.5,40,7.5,149.00,0%,2016,4,149.00
61137,27-04-2016,United States,2169,US14,Male,8,41,7.5,129.00,0%,2016,4,129.00
61138,27-04-2016,United States,2157,US15,Female,7.5,38,5.5,159.00,50%,2016,4,79.50
61139,27-04-2016,Germany,2168,GER1,Female,8,38-39,6,159.00,20%,2016,4,127.20
61140,27-04-2016,Germany,2156,GER1,Male,8,41,7.5,159.00,50%,2016,4,79.50
61141,27-04-2016,United Kingdom,2225,UK5,Female,6.5,37,4.5,169.00,0%,2016,4,169.00
61142,27-04-2016,Germany,2206,GER1,Male,13,46,12.5,159.00,0%,2016,4,159.00
61143,27-04-2016,United Kingdom,2190,UK2,Male,9,42,8.5,199.00,30%,2016,4,139.30
61144,27-04-2016,Germany,2205,GER1,Male,10.5,43-44,10,189.00,50%,2016,4,94.50
61145,27-04-2016,Canada,2187,CAN1,Female,6.5,37,4.5,159.00,0%,2016,4,159.00
61146,27-04-2016,United Kingdom,2231,UK3,Female,7.5,38,5.5,169.00,0%,2016,4,169.00
61147,27-04-2016,United Kingdom,2214,UK1,Female,8,38-39,6,139.00,0%,2016,4,139.00
61148,27-04-2016,United States,2237,US14,Male,9.5,42-43,9,159.00,0%,2016,4,159.00
61149,27-04-2016,United Kingdom,2237,UK2,Female,9.5,40,7.5,179.00,10%,2016,4,161.10
61150,27-04-2016,Canada,2196,CAN3,Female,9,39-40,7,199.00,0%,2016,4,199.00
61151,27-04-2016,United Kingdom,2150,UK2,Female,9,39-40,7,159.00,0%,2016,4,159.00
61152,27-04-2016,Canada,2226,CAN7,Male,10,43,9.5,129.00,20%,2016,4,103.20
61153,28-04-2016,United States,2213,US13,Female,7.5,38,5.5,189.00,30%,2016,4,132.30
61154,28-04-2016,Canada,2236,CAN6,Female,8.5,39,6.5,179.00,20%,2016,4,143.20
61155,28-04-2016,Germany,2206,GER2,Female,8,38-39,6,179.00,30%,2016,4,125.30
61155,28-04-2016,Germany,2173,GER1,Male,10.5,43-44,10,139.00,10%,2016,4,125.10
61156,28-04-2016,United States,2202,US15,Male,10.5,43-44,10,159.00,10%,2016,4,143.10
61157,28-04-2016,Germany,2229,GER2,Female,9,39-40,7,139.00,0%,2016,4,139.00
61158,28-04-2016,Germany,2231,GER3,Female,9,39-40,7,149.00,0%,2016,4,149.00
61159,28-04-2016,Germany,2241,GER1,Female,8,38-39,6,159.00,0%,2016,4,159.00
61160,28-04-2016,United Kingdom,2208,UK2,Male,10,43,9.5,179.00,0%,2016,4,179.00
61161,28-04-2016,Germany,2201,GER2,Male,10.5,43-44,10,199.00,0%,2016,4,199.00
61162,28-04-2016,Canada,2205,CAN7,Male,8.5,41-42,8,159.00,0%,2016,4,159.00
61162,28-04-2016,Canada,2207,CAN2,Female,9.5,40,7.5,129.00,10%,2016,4,116.10
61163,28-04-2016,United Kingdom,2239,UK5,Female,9.5,40,7.5,199.00,0%,2016,4,199.00
61164,28-04-2016,United States,2178,US5,Male,8.5,41-42,8,199.00,0%,2016,4,199.00
61165,28-04-2016,United States,2220,US8,Male,9.5,42-43,9,149.00,0%,2016,4,149.00
61166,28-04-2016,United Kingdom,2190,UK2,Male,9.5,42-43,9,189.00,0%,2016,4,189.00
61167,29-04-2016,United States,2219,US13,Female,7.5,38,5.5,189.00,50%,2016,4,94.50
61168,29-04-2016,Germany,2217,GER2,Male,9.5,42-43,9,149.00,30%,2016,4,104.30
61169,29-04-2016,Germany,2200,GER2,Male,8,41,7.5,139.00,50%,2016,4,69.50
61170,29-04-2016,Canada,2192,CAN1,Male,6,39,5.5,129.00,10%,2016,4,116.10
61171,29-04-2016,Germany,2206,GER2,Female,8,38-39,6,179.00,30%,2016,4,125.30
61172,29-04-2016,United States,2199,US12,Female,9.5,40,7.5,129.00,0%,2016,4,129.00
61173,29-04-2016,United Kingdom,2190,UK1,Female,7,37-38,5,189.00,0%,2016,4,189.00
61174,29-04-2016,United States,2168,US13,Female,7,37-38,5,189.00,10%,2016,4,170.10
61175,29-04-2016,Canada,2216,CAN2,Male,9.5,42-43,9,199.00,0%,2016,4,199.00
61176,29-04-2016,Canada,2151,CAN5,Female,9,39-40,7,129.00,50%,2016,4,64.50
61177,29-04-2016,United Kingdom,2171,UK4,Female,8,38-39,6,199.00,0%,2016,4,199.00
61178,29-04-2016,United States,2186,US14,Male,11,44,10.5,149.00,50%,2016,4,74.50
61178,29-04-2016,United States,2234,US14,Female,11.5,42,9.5,159.00,0%,2016,4,159.00
61179,29-04-2016,Germany,2154,GER1,Male,10.5,43-44,10,199.00,20%,2016,4,159.20
61180,29-04-2016,United States,2152,US7,Male,9.5,42-43,9,169.00,10%,2016,4,152.10
61180,29-04-2016,United States,2188,US10,Male,12,45,11.5,169.00,0%,2016,4,169.00
61181,29-04-2016,United States,2191,US14,Female,11.5,42,9.5,159.00,20%,2016,4,127.20
61182,30-04-2016,United States,2162,US13,Male,11,44,10.5,179.00,20%,2016,4,143.20
61183,30-04-2016,Germany,2175,GER2,Male,13,46,12.5,169.00,0%,2016,4,169.00
61184,30-04-2016,United States,2159,US12,Female,8,38-39,6,159.00,0%,2016,4,159.00
61185,30-04-2016,United States,2166,US15,Female,8,38-39,6,179.00,0%,2016,4,179.00
61186,30-04-2016,Canada,2215,CAN7,Male,9,42,8.5,139.00,0%,2016,4,139.00
61187,30-04-2016,Germany,2196,GER2,Female,8,38-39,6,169.00,50%,2016,4,84.50
61187,30-04-2016,Germany,2236,GER2,Female,8,38-39,6,199.00,0%,2016,4,199.00
61188,30-04-2016,Germany,2241,GER2,Female,8,38-39,6,129.00,0%,2016,4,129.00
61189,30-04-2016,Canada,2152,CAN2,Male,8.5,41-42,8,159.00,0%,2016,4,159.00
61189,30-04-2016,Canada,2192,CAN2,Male,9.5,42-43,9,179.00,10%,2016,4,161.10
61190,30-04-2016,Canada,2198,CAN5,Male,9,42,8.5,169.00,30%,2016,4,118.30
61191,30-04-2016,Canada,2198,CAN2,Male,11.5,44-45,11,189.00,30%,2016,4,132.30
61192,30-04-2016,Canada,2154,CAN6,Female,9,39-40,7,129.00,0%,2016,4,129.00
61193,30-04-2016,Canada,2179,CAN7,Female,7.5,38,5.5,199.00,10%,2016,4,179.10
61194,30-04-2016,Canada,2242,CAN5,Male,10,43,9.5,199.00,0%,2016,4,199.00
61195,30-04-2016,United States,2196,US9,Male,10,43,9.5,189.00,0%,2016,4,189.00
61196,30-04-2016,United States,2200,US13,Female,7.5,38,5.5,159.00,50%,2016,4,79.50
61197,30-04-2016,United States,2213,US12,Male,10,43,9.5,129.00,0%,2016,4,129.00
61198,30-04-2016,United States,2150,US14,Female,8,38-39,6,159.00,50%,2016,4,79.50
61198,30-04-2016,United States,2175,US14,Male,9.5,42-43,9,159.00,0%,2016,4,159.00
61199,01-05-2016,United States,2159,US10,Female,8,38-39,6,159.00,0%,2016,5,159.00
61200,01-05-2016,Germany,2190,GER2,Male,11,44,10.5,139.00,10%,2016,5,125.10
61201,01-05-2016,United States,2181,US6,Male,14,47,13.5,199.00,0%,2016,5,199.00
61202,01-05-2016,United States,2215,US13,Female,9.5,40,7.5,169.00,50%,2016,5,84.50
61203,01-05-2016,United States,2208,US4,Male,10.5,43-44,10,159.00,50%,2016,5,79.50
61204,01-05-2016,Germany,2217,GER2,Male,9.5,42-43,9,149.00,30%,2016,5,104.30
61205,01-05-2016,United Kingdom,2224,UK3,Female,6,36-37,4,129.00,0%,2016,5,129.00
61206,01-05-2016,United States,2213,US13,Female,7,37-38,5,189.00,0%,2016,5,189.00
61207,01-05-2016,United States,2221,US7,Male,10,43,9.5,189.00,0%,2016,5,189.00
61208,01-05-2016,Germany,2174,GER3,Male,10,43,9.5,149.00,0%,2016,5,149.00
61208,01-05-2016,Germany,2171,GER1,Female,8.5,39,6.5,159.00,0%,2016,5,159.00
61209,01-05-2016,Canada,2186,CAN6,Male,11,44,10.5,129.00,0%,2016,5,129.00
61210,01-05-2016,United States,2170,US3,Male,10.5,43-44,10,149.00,10%,2016,5,134.10
61211,01-05-2016,Canada,2171,CAN3,Male,12,45,11.5,189.00,50%,2016,5,94.50
61212,01-05-2016,Germany,2151,GER2,Male,10.5,43-44,10,139.00,0%,2016,5,139.00
61213,01-05-2016,United States,2227,US14,Male,10.5,43-44,10,199.00,0%,2016,5,199.00
61214,01-05-2016,Canada,2238,CAN2,Female,9,39-40,7,179.00,0%,2016,5,179.00
61215,01-05-2016,United States,2196,US5,Male,10,43,9.5,189.00,0%,2016,5,189.00
61216,01-05-2016,United Kingdom,2184,UK4,Female,9,39-40,7,159.00,50%,2016,5,79.50
61217,01-05-2016,Canada,2199,CAN6,Female,9,39-40,7,189.00,50%,2016,5,94.50
61218,01-05-2016,United States,2217,US14,Female,8,38-39,6,189.00,20%,2016,5,151.20
61219,02-05-2016,Germany,2147,GER2,Male,15,48,14.5,179.00,10%,2016,5,161.10
61219,02-05-2016,Germany,2190,GER2,Male,11,44,10.5,139.00,10%,2016,5,125.10
61220,02-05-2016,United States,2157,US13,Female,7.5,38,5.5,139.00,0%,2016,5,139.00
61221,02-05-2016,United Kingdom,2156,UK4,Female,8,38-39,6,159.00,10%,2016,5,143.10
61222,02-05-2016,United States,2241,US11,Male,10,43,9.5,129.00,0%,2016,5,129.00
61223,02-05-2016,Germany,2175,GER2,Male,13,46,12.5,169.00,0%,2016,5,169.00
61224,02-05-2016,Canada,2192,CAN1,Male,6,39,5.5,129.00,10%,2016,5,116.10
61225,02-05-2016,United States,2191,US15,Female,8.5,39,6.5,189.00,50%,2016,5,94.50
61226,02-05-2016,United States,2159,US8,Male,9.5,42-43,9,159.00,50%,2016,5,79.50
61227,02-05-2016,Germany,2199,GER3,Male,7.5,40-41,7,149.00,0%,2016,5,149.00
61227,02-05-2016,Germany,2202,GER1,Female,8.5,39,6.5,149.00,30%,2016,5,104.30
61228,02-05-2016,Canada,2238,CAN2,Male,9,42,8.5,189.00,0%,2016,5,189.00
61229,02-05-2016,Canada,2190,CAN5,Male,11,44,10.5,139.00,10%,2016,5,125.10
61230,02-05-2016,United States,2211,US14,Male,10.5,43-44,10,169.00,30%,2016,5,118.30
61231,02-05-2016,United States,2224,US15,Female,9.5,40,7.5,129.00,50%,2016,5,64.50
61232,02-05-2016,United States,2191,US14,Female,11.5,42,9.5,159.00,20%,2016,5,127.20
61233,02-05-2016,Canada,2203,CAN3,Male,9,42,8.5,139.00,0%,2016,5,139.00
61234,02-05-2016,United States,2215,US15,Female,7.5,38,5.5,139.00,0%,2016,5,139.00
61235,02-05-2016,Canada,2238,CAN2,Female,9,39-40,7,179.00,0%,2016,5,179.00
61236,02-05-2016,United Kingdom,2169,UK4,Male,10,43,9.5,169.00,10%,2016,5,152.10
61237,02-05-2016,United States,2180,US14,Female,8,38-39,6,159.00,0%,2016,5,159.00
61237,02-05-2016,United States,2227,US14,Male,9.5,42-43,9,139.00,50%,2016,5,69.50
61238,02-05-2016,United States,2219,US12,Male,10,43,9.5,179.00,20%,2016,5,143.20
61239,03-05-2016,United States,2152,US13,Female,8.5,39,6.5,199.00,0%,2016,5,199.00
61240,03-05-2016,United Kingdom,2229,UK2,Male,11,44,10.5,169.00,0%,2016,5,169.00
61241,03-05-2016,United States,2161,US14,Male,8.5,41-42,8,129.00,10%,2016,5,116.10
61242,03-05-2016,United States,2227,US12,Male,10.5,43-44,10,189.00,30%,2016,5,132.30
61243,03-05-2016,United States,2175,US13,Male,10.5,43-44,10,129.00,30%,2016,5,90.30
61244,03-05-2016,Germany,2241,GER3,Female,8,38-39,6,169.00,20%,2016,5,135.20
61244,03-05-2016,Germany,2184,GER1,Female,8.5,39,6.5,159.00,20%,2016,5,127.20
61244,03-05-2016,Germany,2193,GER2,Female,9.5,40,7.5,159.00,20%,2016,5,127.20
61245,03-05-2016,Germany,2232,GER1,Male,9,42,8.5,199.00,10%,2016,5,179.10
61245,03-05-2016,Germany,2224,GER2,Female,11,41-42,9,139.00,20%,2016,5,111.20
61246,03-05-2016,United Kingdom,2154,UK3,Female,7.5,38,5.5,149.00,10%,2016,5,134.10
61247,03-05-2016,Germany,2147,GER1,Male,10,43,9.5,159.00,0%,2016,5,159.00
61248,03-05-2016,Germany,2223,GER1,Female,10.5,41,8.5,169.00,0%,2016,5,169.00
61249,03-05-2016,United States,2229,US4,Female,7,37-38,5,159.00,0%,2016,5,159.00
61249,03-05-2016,United States,2213,US12,Male,10,43,9.5,129.00,0%,2016,5,129.00
61250,03-05-2016,United Kingdom,2183,UK5,Male,9.5,42-43,9,169.00,50%,2016,5,84.50
61251,04-05-2016,United States,2163,US15,Female,8.5,39,6.5,159.00,20%,2016,5,127.20
61252,04-05-2016,United Kingdom,2232,UK5,Female,7,37-38,5,169.00,0%,2016,5,169.00
61253,04-05-2016,United Kingdom,2158,UK4,Female,6,36-37,4,189.00,0%,2016,5,189.00
61254,04-05-2016,Germany,2206,GER2,Male,10.5,43-44,10,179.00,0%,2016,5,179.00
61255,04-05-2016,United States,2207,US13,Male,12,45,11.5,169.00,0%,2016,5,169.00
61256,04-05-2016,United States,2205,US3,Male,7.5,40-41,7,169.00,10%,2016,5,152.10
61257,04-05-2016,United States,2208,US3,Female,8.5,39,6.5,189.00,0%,2016,5,189.00
61258,04-05-2016,United States,2240,US12,Male,8,41,7.5,159.00,50%,2016,5,79.50
61259,04-05-2016,United States,2153,US13,Male,10.5,43-44,10,179.00,10%,2016,5,161.10
61260,04-05-2016,Germany,2206,GER3,Male,9,42,8.5,199.00,0%,2016,5,199.00
61261,04-05-2016,United States,2157,US1,Male,8.5,41-42,8,159.00,20%,2016,5,127.20
61262,04-05-2016,Canada,2198,CAN6,Male,7,40,6.5,159.00,30%,2016,5,111.30
61262,04-05-2016,Canada,2195,CAN6,Female,8.5,39,6.5,179.00,0%,2016,5,179.00
61263,04-05-2016,United States,2206,US5,Male,10,43,9.5,159.00,20%,2016,5,127.20
61264,04-05-2016,Canada,2238,CAN2,Female,9,39-40,7,179.00,0%,2016,5,179.00
61265,05-05-2016,Canada,2190,CAN5,Male,11,44,10.5,139.00,10%,2016,5,125.10
61266,05-05-2016,United States,2220,US12,Female,9.5,40,7.5,189.00,50%,2016,5,94.50
61267,05-05-2016,United States,2191,US15,Female,8.5,39,6.5,189.00,50%,2016,5,94.50
61268,05-05-2016,United Kingdom,2195,UK3,Male,10.5,43-44,10,189.00,10%,2016,5,170.10
61269,05-05-2016,Germany,2220,GER2,Female,8.5,39,6.5,139.00,0%,2016,5,139.00
61270,05-05-2016,United States,2180,US15,Female,8,38-39,6,149.00,0%,2016,5,149.00
61271,05-05-2016,United States,2170,US3,Male,10.5,43-44,10,149.00,10%,2016,5,134.10
61272,05-05-2016,United States,2150,US14,Female,8,38-39,6,159.00,50%,2016,5,79.50
61273,05-05-2016,United States,2152,US13,Female,8,38-39,6,139.00,50%,2016,5,69.50
61273,05-05-2016,United States,2150,US13,Male,9,42,8.5,179.00,0%,2016,5,179.00
61274,05-05-2016,United States,2232,US12,Female,8,38-39,6,199.00,0%,2016,5,199.00
61275,05-05-2016,United Kingdom,2157,UK1,Female,7,37-38,5,149.00,0%,2016,5,149.00
61276,05-05-2016,United States,2180,US1,Female,9.5,40,7.5,149.00,0%,2016,5,149.00
61277,05-05-2016,United States,2161,US14,Male,8.5,41-42,8,129.00,10%,2016,5,116.10
61278,05-05-2016,Germany,2190,GER2,Male,11,44,10.5,139.00,10%,2016,5,125.10
61279,05-05-2016,United Kingdom,2229,UK4,Male,9.5,42-43,9,179.00,0%,2016,5,179.00
61280,05-05-2016,United States,2207,US12,Male,10.5,43-44,10,199.00,10%,2016,5,179.10
61281,05-05-2016,United States,2147,US15,Female,8.5,39,6.5,189.00,0%,2016,5,189.00
61282,06-05-2016,Germany,2153,GER2,Male,15,48,14.5,179.00,10%,2016,5,161.10
61283,06-05-2016,Canada,2183,CAN1,Male,9.5,42-43,9,149.00,30%,2016,5,104.30
61284,06-05-2016,Germany,2202,GER2,Male,7.5,40-41,7,179.00,0%,2016,5,179.00
61285,06-05-2016,Germany,2169,GER1,Male,9.5,42-43,9,129.00,0%,2016,5,129.00
61286,06-05-2016,United States,2175,US13,Male,10.5,43-44,10,129.00,30%,2016,5,90.30
61287,06-05-2016,Germany,2171,GER1,Female,8.5,39,6.5,159.00,0%,2016,5,159.00
61287,06-05-2016,Germany,2240,GER3,Female,9,39-40,7,159.00,10%,2016,5,143.10
61288,06-05-2016,United States,2154,US15,Female,8,38-39,6,139.00,30%,2016,5,97.30
61289,06-05-2016,United States,2240,US1,Male,9,42,8.5,159.00,20%,2016,5,127.20
61290,06-05-2016,Canada,2172,CAN6,Female,8,38-39,6,149.00,20%,2016,5,119.20
61291,06-05-2016,United States,2217,US14,Female,8,38-39,6,189.00,20%,2016,5,151.20
61292,06-05-2016,United States,2206,US15,Male,9.5,42-43,9,149.00,0%,2016,5,149.00
61292,06-05-2016,United States,2174,US15,Female,8,38-39,6,199.00,20%,2016,5,159.20
61293,06-05-2016,United States,2191,US8,Female,8.5,39,6.5,149.00,0%,2016,5,149.00
61294,06-05-2016,United States,2204,US13,Male,9.5,42-43,9,129.00,10%,2016,5,116.10
61295,06-05-2016,Germany,2199,GER2,Male,11,44,10.5,139.00,30%,2016,5,97.30
61296,06-05-2016,United Kingdom,2232,UK5,Female,7,37-38,5,169.00,0%,2016,5,169.00
61297,06-05-2016,United States,2217,US15,Male,15,48,14.5,149.00,0%,2016,5,149.00
61298,06-05-2016,Canada,2192,CAN6,Male,10,43,9.5,129.00,0%,2016,5,129.00
61299,06-05-2016,United States,2205,US3,Male,7.5,40-41,7,169.00,10%,2016,5,152.10
61300,06-05-2016,United Kingdom,2184,UK4,Female,9,39-40,7,159.00,50%,2016,5,79.50
61301,06-05-2016,United States,2174,US12,Male,8.5,41-42,8,129.00,0%,2016,5,129.00
61302,06-05-2016,United States,2191,US8,Female,8.5,39,6.5,149.00,0%,2016,5,149.00
61303,06-05-2016,United States,2150,US13,Male,9,42,8.5,179.00,0%,2016,5,179.00
61304,07-05-2016,Canada,2241,CAN5,Female,9,39-40,7,159.00,0%,2016,5,159.00
61305,07-05-2016,United States,2202,US13,Male,11.5,44-45,11,189.00,30%,2016,5,132.30
61306,07-05-2016,Canada,2148,CAN3,Male,7.5,40-41,7,179.00,0%,2016,5,179.00
61307,07-05-2016,United States,2160,US5,Male,11,44,10.5,179.00,0%,2016,5,179.00
61308,07-05-2016,Germany,2185,GER1,Male,8,41,7.5,179.00,0%,2016,5,179.00
61308,07-05-2016,Germany,2202,GER1,Female,8.5,39,6.5,149.00,30%,2016,5,104.30
61308,07-05-2016,Germany,2189,GER1,Female,9,39-40,7,139.00,0%,2016,5,139.00
61309,07-05-2016,United States,2206,US5,Male,10,43,9.5,159.00,20%,2016,5,127.20
61310,07-05-2016,Germany,2184,GER3,Male,10.5,43-44,10,149.00,0%,2016,5,149.00
61311,07-05-2016,United States,2209,US13,Male,7.5,40-41,7,179.00,30%,2016,5,125.30
61312,07-05-2016,Germany,2210,GER2,Male,9,42,8.5,199.00,0%,2016,5,199.00
61313,07-05-2016,United Kingdom,2162,UK1,Female,9,39-40,7,139.00,10%,2016,5,125.10
61314,07-05-2016,United States,2181,US13,Female,8,38-39,6,159.00,0%,2016,5,159.00
61314,07-05-2016,United States,2207,US13,Male,12,45,11.5,169.00,0%,2016,5,169.00
61315,07-05-2016,United States,2180,US15,Female,9,39-40,7,199.00,0%,2016,5,199.00
61316,07-05-2016,Germany,2177,GER2,Female,12,42-43,10,129.00,30%,2016,5,90.30
61317,07-05-2016,United Kingdom,2173,UK3,Female,8.5,39,6.5,179.00,20%,2016,5,143.20
61317,07-05-2016,United Kingdom,2169,UK4,Male,10,43,9.5,169.00,10%,2016,5,152.10
61318,07-05-2016,United States,2195,US12,Male,14,47,13.5,129.00,0%,2016,5,129.00
61319,07-05-2016,United States,2204,US13,Male,9.5,42-43,9,129.00,10%,2016,5,116.10
61320,08-05-2016,United States,2211,US14,Male,10.5,43-44,10,169.00,30%,2016,5,118.30
61321,08-05-2016,Germany,2147,GER1,Male,10,43,9.5,159.00,0%,2016,5,159.00
61321,08-05-2016,Germany,2219,GER2,Male,9.5,42-43,9,129.00,0%,2016,5,129.00
61322,08-05-2016,Canada,2168,CAN6,Male,10,43,9.5,129.00,0%,2016,5,129.00
61323,08-05-2016,Canada,2179,CAN7,Female,7.5,38,5.5,199.00,10%,2016,5,179.10
61324,08-05-2016,Canada,2183,CAN1,Male,9.5,42-43,9,149.00,30%,2016,5,104.30
61325,08-05-2016,United Kingdom,2236,UK1,Male,10.5,43-44,10,139.00,0%,2016,5,139.00
61326,08-05-2016,United States,2161,US14,Male,8.5,41-42,8,129.00,10%,2016,5,116.10
61327,08-05-2016,United States,2234,US8,Male,9.5,42-43,9,159.00,10%,2016,5,143.10
61328,08-05-2016,United States,2170,US13,Male,10,43,9.5,169.00,0%,2016,5,169.00
61329,08-05-2016,United States,2230,US15,Male,9,42,8.5,169.00,0%,2016,5,169.00
